,movie_id,character,id,name,order
26360,67911,Gretchen,214834.0,Dana Goodman,11.0
26361,67911,AFA Presenter,1202550.0,Danni Katz,12.0
26362,67911,Production Assistant,477074.0,Owen Benjamin,13.0
26363,67911,Guinness Man,298410.0,Keegan-Michael Key,14.0
26364,42457,Torvald Helmer,4173.0,Anthony Hopkins,0.0
26365,42457,Nora Helmer,29545.0,Claire Bloom,1.0
26366,42457,Dr. Rank,12689.0,Ralph Richardson,2.0
26367,42457,Krogstad,656.0,Denholm Elliott,3.0
26368,42457,Kristine Linde,8227.0,Anna Massey,4.0
26369,42457,Anne-Marie,45465.0,Edith Evans,5.0
26370,30849,Denny Slamon,18688.0,Harry Connick Jr.,0.0
26371,30849,Barbara,40389.0,Bernadette Peters,1.0
26372,30849,Jamie,29220.0,Amanda Bynes,2.0
26373,30849,Ellie Jackson,9788.0,Regina King,3.0
26374,30849,Nicole Wilson,16859.0,Tammy Blanchard,4.0
26375,30849,Donna Slamon (as Paula Cale Lisbe),1223993.0,Paula Cale,5.0
26376,30849,Lilly Tartikoff,52929.0,Angie Harmon,6.0
26377,30849,Sally,31535.0,Melissa McBride,7.0
26378,13976,Himself,7028.0,Dylan Moran,0.0
26379,13586,Himself,7028.0,Dylan Moran,0.0
26380,26118,Self,7028.0,Dylan Moran,0.0
26381,79133,Himself,7028.0,Dylan Moran,0.0
26382,59961,Tobin Frost,5292.0,Denzel Washington,0.0
26383,59961,Matt Weston,10859.0,Ryan Reynolds,1.0
26384,59961,Catherine Linklater,21657.0,Vera Farmiga,2.0
26385,59961,Keller,92404.0,Joel Kinnaman,3.0
26386,59961,David Barlow,2039.0,Brendan Gleeson,4.0
26387,59961,Harlan Whitford,9880.0,Sam Shepard,5.0
26388,59961,Ana Moreau,453272.0,Nora Arnezeder,6.0
26389,59961,Alec Wade,15498.0,Liam Cunningham,7.0
26390,59961,Vargas,57012.0,Fares Fares,8.0
26391,59961,CIA Analyst,936402.0,Jenna Dover,9.0
26392,59961,CIA Analyst,936403.0,Stephen Rider,10.0
26393,59961,CIA Analyst,936404.0,Daniel Fox,11.0
26394,59961,CIA Analyst,10580.0,Tracie Thoms,12.0
26395,59961,Daniel Kiefe,418.0,Robert Patrick,13.0
26396,59961,Carlos Villar,2049.0,Rubén Blades,14.0
26397,59961,Marine Guard,55205.0,Stephen Bishop,15.0
26398,59961,Hostess,37769.0,Tanit Phoenix,16.0
26399,80379,Himself,52849.0,Louis C.K.,0.0
26400,288094,Director,1077999.0,Mark Rappaport,1.0
26401,84200,Katie Steel,71552.0,Ari Graynor,0.0
26402,84200,Lauren Powell,54716.0,Lauren Miller,1.0
26403,84200,Sean,4451.0,Mark Webber,2.0
26404,84200,Jesse,15033.0,Justin Long,3.0
26405,84200,Adele,13920.0,Mimi Rogers,4.0
26406,84200,Charlie,222129.0,James Wolk,5.0
26407,84200,Rachel Rodman,54645.0,Nia Vardalos,6.0
26408,84200,Krissy,1281758.0,Sugar Lyn Beard,7.0
26409,84200,Scott,79025.0,Don McManus,8.0
26410,84200,Jerry,19274.0,Seth Rogen,9.0
26411,84200,Harold,77089.0,Ken Marino,10.0
26412,84200,Morty,179549.0,Steven Shaw,11.0
26413,84200,Cabbie,19303.0,Kevin Smith,12.0
26414,84200,Bridgette,1585133.0,Veronika Dash,13.0
26415,37621,Himself,55119.0,Alejandro Jodorowsky,0.0
26416,37621,Himself,39624.0,Peter Gabriel,1.0
26417,37621,Himself,39690.0,Marcel Marceau,2.0
26418,37621,Himself,62460.0,Jean Giraud,3.0
26419,37621,Himself,233493.0,Fernando Arrabal,4.0
26420,37621,Himself,118135.0,Louis Mouchet,5.0
26421,73700,Janie Jones,17140.0,Abigail Breslin,0.0
26422,73700,Ethan Brand,4941.0,Alessandro Nivola,1.0
26423,73700,Mary Ann Jones,1951.0,Elisabeth Shue,2.0
26424,73700,Iris,29221.0,Brittany Snow,3.0
26425,73700,Sloan,53.0,Peter Stormare,4.0
26426,73700,Dave,59231.0,Joel David Moore,5.0
26427,73700,Lily,3713.0,Frances Fisher,6.0
26428,73700,Chuck,11805.0,Frank Whaley,7.0
26429,73700,Officer Dickerson,56112.0,David Lee Smith,8.0
26430,73700,Billy,63916.0,Rodney Eastman,9.0
26431,73700,Ulysses,58461.0,Michael Panes,10.0
26432,73700,Brassy Girl,1465571.0,Katie Rich,12.0
26433,112485,Hoodoo Ann,8829.0,Mae Marsh,0.0
26434,84259,Lewis Tater,1229.0,Jeff Bridges,0.0
26435,84259,Bert Kessler,1903.0,Alan Arkin,1.0
26436,84259,Miss Trout,10401.0,Blythe Danner,2.0
26437,84259,Howard Pike,65562.0,Andy Griffith,3.0
26438,84259,Earl,20752.0,Alex Rocco,4.0
26439,84259,Stout Crook,27515.0,Richard B. Shull,5.0
26440,84259,Lean Crook,3715.0,Anthony James,6.0
26441,84259,A.J. Nietz,9221.0,Donald Pleasence,7.0
26442,84259,Pa Tater,93622.0,Frank Cady,9.0
26443,84259,Polo,14832.0,Herb Edelman,10.0
26444,71184,Lois Wilson,1920.0,Winona Ryder,0.0
26445,71184,Bill Wilson,12834.0,Barry Pepper,1.0
26446,71184,Dr. Clark Burnham,55378.0,John Bourgeois,2.0
26447,71184,Matilda Burnham,44275.0,Rosemary Dunsmore,3.0
26448,71184,Rogers Burnham,102703.0,Paul Popowich,4.0
26449,71184,Ebby Thatcher,939457.0,Adam Greydon Reid,5.0
26450,71184,Dora,53934.0,Ellen Dubin,6.0
26451,71184,Elise Shaw,188619.0,Sarah Manninen,7.0
26452,71184,Anne Bingham,158391.0,Kristi Angus,8.0
26453,75948,Abbot Fahai,1336.0,Jet Li,0.0
26454,75948,White Snake / Su Su,83635.0,Huang Sheng-Yi,1.0
26455,75948,Xu Xian,89409.0,Raymond Lam Fung,2.0
26456,75948,Monk Neng Ren,572084.0,Wen Zhang,3.0
26457,75948,Green Snake / Qing Qing,64434.0,Charlene Choi,4.0
26458,75948,Ice Harpy,70706.0,Vivian Hsu,5.0
26459,75948,Turtle Devil,15170.0,Jiang Wu,6.0
26460,75948,Rabbit Devil,56863.0,Miriam Yeung,7.0
26461,75948,Toad Monster/Gu Gu,118742.0,Chapman To,8.0
26462,75948,Chicken Devil,25251.0,Lam Suet,9.0
26463,75948,Fox spirit,1184167.0,Song Wenjia,10.0
26464,75948,Cat Demon,125775.0,Angela Tong,11.0
26465,106199,Julia,932160.0,Arcelia Ramírez,0.0
26466,106199,"Adela, The Godmother",16406.0,Patricia Reyes Spíndola,1.0
26467,106199,Nicolás,112210.0,Luis Felipe Tovar,2.0
26468,29750,,57637.0,James Hetfield,0.0
26469,29750,,69231.0,Kirk Hammett,1.0
26470,29750,,69230.0,Lars Ulrich,2.0
26471,29750,,69234.0,Jason Newsted,3.0
26472,29750,,69232.0,Bob Rock,4.0
26473,29750,,69244.0,Metallica,5.0
26474,108155,Evelyn Todd,43843.0,Laura La Plante,0.0
26475,108155,Peter Harrington,27733.0,Neil Hamilton,1.0
26476,71676,Johnny Blaze / Ghost Rider,2963.0,Nicolas Cage,0.0
26477,71676,Roarke / The Devil,8785.0,Ciarán Hinds,1.0
26478,71676,Nadya,44649.0,Violante Placido,2.0
26479,71676,Danny,567332.0,Fergus Riordan,3.0
26480,71676,Ray Carrigan / Blackout,73589.0,Johnny Whitworth,4.0
26481,71676,Methodius,38559.0,Christopher Lambert,5.0
26482,71676,Moreau,17605.0,Idris Elba,6.0
26483,71676,Benedict,34257.0,Anthony Stewart Head,7.0
26484,71676,Grannik,25451.0,Spencer Wilding,8.0
26485,71676,Terrokov,12210.0,Jacek Koman,9.0
26486,71676,Toma Nikasevic,9831.0,Vincent Regan,10.0
26487,158920,Barry Singer,22227.0,Christopher Meloni,0.0
26488,158920,Thea Douglas,80966.0,Janel Moloney,1.0
26489,158920,Robert Levin,23881.0,Timothy Busfield,2.0
26490,27902,Jenny Taylor,29220.0,Amanda Bynes,0.0
26491,27902,Jason Masters,87440.0,Chris Carmack,1.0
26492,27902,Ryan Howell,76996.0,Jonathan Bennett,2.0
26493,27902,Alexis Manetti,99241.0,Jamie Lynn Sigler,3.0
26494,27902,Bree Taylor,58893.0,Susan Duerden,4.0
26495,27902,Ben Taylor,20753.0,Fred Willard,5.0
26496,27902,Chase,66526.0,Jackie Long,6.0
26497,27902,Belinda,3138.0,Kathy Griffin,7.0
26498,27902,Milo Dinsdale,84763.0,Joey Kern,8.0
26499,27902,Cell Phone Dan,77073.0,Lance Bass,9.0
26500,27902,Cinderella Venable,140079.0,Suzanne Kent,10.0
26501,59017,Harry Potter,228721.0,Darren Criss,0.0
26502,59017,Hermione Granger,228723.0,Bonnie Gruesen,1.0
26503,59017,Ronald Weasley,228722.0,Joey Richter,2.0
26504,59017,Draco Malfoy,228724.0,Lauren Lopez,3.0
26505,59017,Dolores Umbridge,228725.0,Joseph Walker,4.0
26506,59017,Albus Dumbledore,1277453.0,Dylan Saunders,5.0
26507,59017,James Potter,228726.0,Brian Rosenthal,6.0
26508,105983,Esko Välitalo,108476.0,Mikko Leppilampi,0.0
26509,105983,Aino Kantola,147733.0,Pamela Tola,1.0
26510,105983,Kalle,1040511.0,Aku Hirviniemi,2.0
26511,105983,Antti Välitalo,56273.0,Esko Salminen,3.0
26512,51875,Sarah Jane McKinney,57451.0,Leslie Bibb,0.0
26513,51875,Bill Malloy,6163.0,Adam Goldberg,1.0
26514,51875,Claire McKinney,1907.0,Kathy Baker,2.0
26515,51875,Charmaine,1294.0,Missi Pyle,3.0
26516,147886,Fedja,8487.0,Gregory Peck,0.0
26517,147886,Pauline Ostrovsky,25787.0,Ava Gardner,1.0
26518,147886,Armand De Glasse,19550.0,Melvyn Douglas,2.0
26519,147886,General Ostrovsky,19020.0,Walter Huston,3.0
26520,147886,Grandmother Ostrovsky,97777.0,Ethel Barrymore,4.0
26521,147886,Aristide Pitard,9067.0,Frank Morgan,5.0
26522,147886,Emma Getzel,11025.0,Agnes Moorehead,6.0
26523,80030,Princess Veronica,89088.0,Hedy Lamarr,0.0
26524,80030,Jimmy Dobson,12499.0,Robert Walker,1.0
26525,80030,Leslie Odell,41216.0,June Allyson,2.0
26526,80030,Albert Weever,129549.0,Rags Ragland,3.0
26527,80030,News Vendor (uncredited),97999.0,John George,4.0
26528,59045,Anna Maria,30927.0,Rosanna Schiaffino,0.0
26529,59045,Il regista,40.0,Orson Welles,1.0
26530,59045,Togni,32312.0,Ugo Tognazzi,2.0
26531,59045,Il figlio,105114.0,Ricky Tognazzi,3.0
26532,59045,Centurione,21708.0,Tomás Milián,4.0
26533,36427,Stephanie Carver,115343.0,Connie Sellecca,0.0
26534,36427,Justin Carver,56730.0,Cole Sprouse,1.0
26535,36427,Justin Carver,95686.0,Dylan Sprouse,2.0
26536,36427,Bobby Becker,97185.0,Eric Jacobson,3.0
26537,36427,David Carver,21246.0,Corbin Bernsen,4.0
26538,36427,Santa / Floyd,63214.0,Sonny Carl Davis,5.0
26539,77076,Dr. Goldfoot / General Willis,1905.0,Vincent Price,0.0
26540,77076,Bill Dexter,39757.0,Fabian,1.0
26541,77076,Franco,127040.0,Franco Franchi,2.0
26542,77076,Ciccio,53462.0,Ciccio Ingrassia,3.0
26543,77076,Colonel Doug Benson,55134.0,Francesco Mulé,4.0
26544,77076,Rosanna,35956.0,Laura Antonelli,5.0
26545,184507,Hugh Carver,932275.0,Donald Keith,0.0
26546,184507,Cynthia Day,102499.0,Clara Bow,1.0
26547,17345,Jay,78040.0,Alex Kendrick,0.0
26548,59974,Himself (Archive Footage),1511450.0,Glenn Gould,1.0
26549,196784,Joe Baker,4299.0,Dean Martin,0.0
26550,196784,Col. Morgan,32791.0,Brian Keith,1.0
26551,196784,Dover McBride,88614.0,Carol White,2.0
26552,196784,Mary Anna Morgan,9907.0,Honor Blackman,3.0
26553,196784,Jesse Bookbinder,8258.0,Ben Johnson,4.0
26554,196784,Jonny Cobb,12692.0,Albert Salmi,5.0
26555,196784,Polly Standall,14108.0,Joyce Van Patten,6.0
26556,196784,Junior Frisbee,6462.0,Denver Pyle,7.0
26557,196784,Sgt. Fitzsimmons,165055.0,Merlin Olsen,8.0
26558,196784,Angel Moon,13875.0,Robert Donner,9.0
26559,196784,Joe Pickins,4316.0,"Harry Carey, Jr.",10.0
26560,196784,Chief Yellow Sun,8496.0,Paul Fix,11.0
26561,196784,Malachi Morton,1232.0,David Huddleston,12.0
26562,74387,Doug Glatt,57599.0,Seann William Scott,0.0
26563,74387,Pat,449.0,Jay Baruchel,1.0
26564,74387,Eva,17486.0,Alison Pill,2.0
26565,74387,Ross Rhea,23626.0,Liev Schreiber,3.0
26566,74387,Dr. Glatt,26510.0,Eugene Levy,4.0
26567,74387,Xavier Laflamme,71507.0,Marc-André Grondin,5.0
26568,74387,Ronnie Hortense,8335.0,Kim Coates,6.0
26569,74387,Rollie Hortense,14902.0,Nicholas Campbell,7.0
26570,74387,Gord Ogilvey,201074.0,Richard Clarkin,8.0
26571,74387,Marco Belchoir,51937.0,Jonathan Cherry,9.0
26572,74387,John Stevenson,30608.0,Ricky Mabe,10.0
26573,74387,Evgeni,1179445.0,George Tchortov,11.0
26574,74387,Oleg,119706.0,Karl Graboshas,12.0
26575,74387,Ira,33293.0,David Paetkau,13.0
26576,52349,Virgil,24891.0,Clovis Cornillac,0.0
26577,52349,Camille,84429.0,Audrey Dana,1.0
26578,52349,Enzo,76339.0,Claudio Santamaria,2.0
26579,52349,Rémi,77734.0,Bruno Solo,3.0
26580,52349,Melchior,25078.0,Eriq Ebouaney,4.0
26581,52349,Georges,7275.0,Patrick Chesnais,5.0
26582,47682,Bernard Fripp,10730.0,Rowan Atkinson,0.0
26583,45595,Miral,76792.0,Freida Pinto,0.0
26584,45595,Hidi Husseini,765.0,Hiam Abbass,1.0
26585,45595,Eddie,5293.0,Willem Dafoe,2.0
26586,45595,Bertha Spafford,13333.0,Vanessa Redgrave,3.0
26587,64688,Jenko,38673.0,Channing Tatum,0.0
26588,64688,Schmidt,21007.0,Jonah Hill,1.0
26589,64688,Molly Tracey,60073.0,Brie Larson,2.0
26590,64688,Eric Molson,54697.0,Dave Franco,3.0
26591,64688,Ms. Griggs,475512.0,Ellie Kemper,4.0
26592,64688,Capt. Dickson,9778.0,Ice Cube,5.0
26593,64688,Captain,17039.0,Nick Offerman,6.0
26594,64688,Mr. Walters,71403.0,Rob Riggle,7.0
26595,64688,Principal Dadier,543505.0,Jake Johnson,9.0
26596,64688,Officer Judy Hoffs,168581.0,Holly Robinson Peete,10.0
26597,64688,Delroy,1060081.0,Johnny Pemberton,11.0
26598,64688,Annie Schmidt,1910.0,Caroline Aaron,12.0
26599,64688,David Schmidt,141762.0,Joe Chrest,13.0
26600,64688,Fugazy,118545.0,Dakota Johnson,14.0
26601,64688,Billiam Willingham,27104.0,Johnny Simmons,15.0
26602,64688,VW Bug Driver,1088040.0,Candi Brooks,16.0
26603,64688,Burns,82791.0,Valerie Tian,17.0
26604,64688,Officer Tom Hanson (uncredited),85.0,Johnny Depp,18.0
26605,64688,Officer Doug Penhall (uncredited),118463.0,Peter DeLuise,19.0
26606,61020,Captain Marvel,14970.0,Tom Tyler,0.0
26607,61020,Billy Batson,120822.0,Frank Coghlan Jr.,1.0
26608,25435,Murray,5892.0,David Hewlett,0.0
26609,25435,Dwayne,90130.0,Aaron Ashmore,1.0
26610,25435,Carter,62134.0,Kevin Duhaney,2.0
26611,25435,Kelly,87573.0,Jessica Greco,3.0
26612,25435,KC,200675.0,Carter Hayden,4.0
26613,25435,Homeless Man,2320.0,Julian Richings,5.0
26614,79374,Min Soo-Ah,83012.0,Kim Ha-neul,0.0
26615,79374,Kwon Gi-seob,110382.0,Yoo Seung-Ho,1.0
26616,79374,Detective Jo,509648.0,Jo Hee-bong,2.0
26617,79374,Myung-Jin,227442.0,Yang Yeong-Jo,3.0
26618,79374,Jeong-Yeon,587641.0,Sa-Hee,4.0
26619,79374,school director,587632.0,Kim Mi-Kyung,5.0
26620,79374,Soo-Ah (young),1191490.0,Kim Soo-Jin,6.0
26621,79374,Detective from Information Section,1191491.0,Choi Phillip,7.0
26622,79374,Min Dong-hyun,587634.0,Park Bo-geom,8.0
26623,79374,doctor 2,227441.0,Kim Kyeong-ik,9.0
26624,95675,David,71580.0,Benedict Cumberbatch,0.0
26625,95675,Dawn,120932.0,Claire Foy,1.0
26626,95675,Nick,63311.0,Shaun Evans,2.0
26627,79754,Sara,28519.0,Alba García,0.0
26628,79754,Lírico,121689.0,Miguel Ángel Silvestre,1.0
26629,79754,Inés,16442.0,Najwa Nimri,2.0
26630,79754,Tótem,932050.0,Víctor Clavijo,3.0
26631,79754,Prosak,67052.0,Macarena Gómez,4.0
26632,55245,Herself,213613.0,Lynn Hershman Leeson,0.0
26633,56591,himself,102429.0,Roger Corman,0.0
26634,56591,himself,1032.0,Martin Scorsese,1.0
26635,56591,himself,380.0,Robert De Niro,2.0
26636,56591,himself,138.0,Quentin Tarantino,3.0
26637,56591,himself,514.0,Jack Nicholson,4.0
26638,56591,himself,6159.0,Ron Howard,5.0
26639,56591,himself,1748.0,William Shatner,6.0
26640,56591,himself,16847.0,Eli Roth,7.0
26641,56591,himself,141.0,David Carradine,8.0
26642,56591,himself,11091.0,Brett Ratner,9.0
26643,56591,herself,10826.0,Traci Lords,10.0
26644,56591,himself,4014.0,Paul W.S. Anderson,11.0
26645,56591,himself,34489.0,Eric Balfour,12.0
26646,56591,himself,39012.0,Peter Bogdanovich,13.0
26647,56591,himself,4600.0,Joe Dante,14.0
26648,56591,himself,16294.0,Jonathan Demme,15.0
26649,56591,herself,2230.0,Pam Grier,16.0
26650,56591,himself,8949.0,Peter Fonda,17.0
26651,56591,himself,6905.0,Bruce Dern,18.0
26652,79221,Mikolaj,131696.0,Maciej Stuhr,0.0
26653,79221,Melchior,140653.0,Tomasz Karolak,1.0
26654,79221,Karina,224484.0,Agnieszka Dygant,2.0
26655,79221,Szczepan,118762.0,Piotr Adamczyk,3.0
26656,79221,Betty,586159.0,Katarzyna Zielinska,4.0
26657,79221,Larwa,586161.0,Katarzyna Bujakiewicz,6.0
26658,79221,Malgorzata,131237.0,Agnieszka Wagner,7.0
26659,79221,Doris,140661.0,Roma Gąsiorowska,8.0
26660,79221,Wojciech,107866.0,Wojciech Malajkat,9.0
26661,79221,Wladi,236188.0,Paweł Małaszyński,10.0
26662,94204,Joanie,57451.0,Leslie Bibb,0.0
26663,94204,Richie,2231.0,Samuel L. Jackson,1.0
26664,94204,John,36422.0,Luke Wilson,2.0
26665,94204,Tammy Strate,229031.0,Peyton List,3.0
26666,57165,Perseus,65731.0,Sam Worthington,0.0
26667,57165,Zeus,3896.0,Liam Neeson,1.0
26668,57165,Hades,5469.0,Ralph Fiennes,2.0
26669,57165,Ares,25616.0,Edgar Ramírez,3.0
26670,57165,Argenor,20286.0,Toby Kebbell,4.0
26671,57165,Andromeda,10882.0,Rosamund Pike,5.0
26672,57165,Hephaestus,2440.0,Bill Nighy,6.0
26673,57165,Poseidon,6413.0,Danny Huston,7.0
26674,57165,Helius,126667.0,John Bell,8.0
26675,57165,Korrina,1016168.0,Lily James,9.0
26676,57165,Mantius,1432104.0,Alejandro Naranjo,10.0
26677,57165,Apollo,1774319.0,Freddy Drabble,11.0
26678,57165,Athena,1774320.0,Kathryn Carpenter,12.0
26679,57165,Elite Guard No. 1,1252495.0,Matt Milne,13.0
26680,57165,Elite Guard No. 2,110525.0,Kett Turton,14.0
26681,57165,Clea,11281.0,Sinéad Cusack,15.0
26682,57165,Minotaur,25451.0,Spencer Wilding,16.0
26683,57165,Cyclops,11177.0,Martin Bayfield,17.0
26684,74308,Henry Barthes,3490.0,Adrien Brody,0.0
26685,74308,Principal Carol Dearden,4726.0,Marcia Gay Harden,1.0
26686,74308,Mr. Charles Seaboldt,3085.0,James Caan,2.0
26687,74308,Ms. Sarah Madison,110014.0,Christina Hendricks,3.0
26688,74308,Dr. Parker,140.0,Lucy Liu,4.0
26689,74308,Ms. Perkins,10401.0,Blythe Danner,5.0
26690,74308,Mr. Wiatt,1462.0,Tim Blake Nelson,6.0
26691,74308,Mr. Sarge Kepler,52267.0,William Petersen,8.0
26692,74308,Richard Dearden,17419.0,Bryan Cranston,9.0
26693,74308,Erica,506085.0,Sami Gayle,9.0
26694,74308,Ellen,1087135.0,Celia Au,10.0
26695,74308,Grampa,73210.0,Louis Zorich,11.0
26696,74308,Mr. Mathias,17490.0,Isiah Whitlock Jr.,12.0
26697,74308,Ms. Estrada,5973.0,Patricia Rae,13.0
26698,74308,Gangsta,1140129.0,Ronen Rubinstein,14.0
26699,75576,Ryan,31837.0,Dane Cook,0.0
26700,75576,Kate,31167.0,Elizabeth Mitchell,1.0
26701,75576,Frankie,35551.0,Julie Benz,2.0
26702,75576,Marilyn,10767.0,Barbara Hershey,3.0
26703,87098,Voice,68812.0,Ed Asner,0.0
26704,87098,Voice,35.0,Sally Field,2.0
26705,87098,Voice,2282.0,Ben Kingsley,3.0
26706,2929,Elizabeth,28972.0,Mary Fuller,0.0
26707,2929,The Monster,28971.0,Charles Ogle,1.0
26708,2929,Frankenstein,28973.0,Augustus Phillips,2.0
26709,85050,Agent Vinod,35747.0,Saif Ali Khan,0.0
26710,85050,Iram Parveen Bilal / Dr. Ruby Mendes / Josie,37233.0,Kareena Kapoor,1.0
26711,85050,Colonel,227849.0,Adil Hussain,2.0
26712,85050,Tehmur Pasha (Special Appearance),42208.0,Gulshan Grover,3.0
26713,85050,,1375243.0,Elena Kazan,4.0
26714,75778,Harry McKee,2039.0,Brendan Gleeson,1.0
26715,75778,Ruth McKee,18191.0,Amanda Donohoe,2.0
26716,75778,Walter Adair,34715.0,James Nesbitt,3.0
26717,75778,J. J. MacMahon,42566.0,Adrian Dunbar,4.0
26718,75778,Miss Boyle,33399.0,Bronagh Gallagher,5.0
26719,75778,Lily,17026.0,Ruth McCabe,6.0
26720,75778,Tara Adair,128741.0,Doon Mackichan,7.0
26721,75778,Prof. Simmington,29698.0,Paul Barber,8.0
26722,75778,Frankie,66606.0,George Wendt,9.0
26723,70436,Edgar Allan Poe,3036.0,John Cusack,0.0
26724,70436,Detective Emmett Fields,114019.0,Luke Evans,1.0
26725,70436,Emily,59860.0,Alice Eve,2.0
26726,70436,Colonel Hamilton,2039.0,Brendan Gleeson,3.0
26727,70436,Maddux,2449.0,Kevin McNally,4.0
26728,70436,John Cantrell,551020.0,Oliver Jackson-Cohen,5.0
26729,70436,Captain Eldridge,151797.0,Jimmy Yuill,6.0
26730,70436,Mrs. Bradley,11213.0,Pam Ferris,7.0
26731,70436,Reagan,74056.0,Brendan Coyle,8.0
26732,70436,Percy,60348.0,Dave Legeno,9.0
26733,70436,Dr. Morgan,1184168.0,Michael Shannon,10.0
26734,76346,Narrator (voice),9188.0,Billy Connolly,0.0
26735,206997,,118608.0,Anthony Flanagan,0.0
26736,206997,,17287.0,Dominic West,1.0
26737,206997,,1639.0,Emily Watson,2.0
26738,206997,,229606.0,Monica Dolan,3.0
26739,206997,,25665.0,Robert Glenister,4.0
26740,91356,Himself,19274.0,Seth Rogen,1.0
26741,91356,Himself,19303.0,Kevin Smith,2.0
26742,91356,Himself,3034.0,Corey Feldman,3.0
26743,91356,Himself,11181.0,Kenneth Branagh,4.0
26744,91356,Himself,11155.0,Thomas Jane,5.0
26745,91356,Himself,10828.0,Guillermo del Toro,6.0
26746,91356,Himself,13922.0,Seth Green,7.0
26747,91356,Himself,16847.0,Eli Roth,8.0
26748,91356,Himself,12891.0,Joss Whedon,9.0
26749,91356,Himself,11090.0,Edgar Wright,10.0
26750,91356,Himself,7624.0,Stan Lee,11.0
26751,91356,Himself,2293.0,Frank Miller,12.0
26752,91356,Himself,1211813.0,Paul Dini,13.0
26753,91356,Himself,5741.0,Matt Groening,14.0
26754,91356,Himself,220303.0,Grant Morrison,15.0
26755,18591,Julia,3967.0,Kate Beckinsale,0.0
26756,18591,Cesar,8937.0,John Wood,1.0
26757,18591,Menchu,11281.0,Sinéad Cusack,2.0
26758,18591,Domenec,185315.0,Paudge Behan,3.0
26759,18591,Alvaro,10672.0,Art Malik,4.0
26760,18591,Lola,15737.0,Helen McCrory,5.0
26761,18591,Max,60462.0,Peter Wingfield,6.0
26762,54081,Actor,87328.0,Akshaye Khanna,0.0
26763,54081,Actor,42803.0,Ajay Devgn,1.0
26764,54081,Actress,85035.0,Bipasha Basu,2.0
26765,54081,Actor,85033.0,Paresh Rawal,3.0
26766,54081,Actress,86225.0,Reema Sen,4.0
26767,48646,Captain,30290.0,Victor Mature,0.0
26768,48646,Lavinina,14500.0,Jean Simmons,1.0
26769,48646,Androcles,21874.0,Alan Young,2.0
26770,48646,Ferrovius,29520.0,Robert Newton,3.0
26771,48646,Caesar,12023.0,Maurice Evans,4.0
26772,48646,Megaera,2926.0,Elsa Lanchester,5.0
26773,48646,Lentulus,14029.0,Reginald Gardiner,6.0
26774,48646,Menagerie Keeper,30234.0,Gene Lockhart,7.0
26775,48646,Editor of Gladiators,8240.0,Alan Mowbray,8.0
26776,48646,Spintho,14015.0,Noel Willman,9.0
26777,48646,Cato,14508.0,John Hoyt,10.0
26778,48646,Centurion,2771.0,Jim Backus,11.0
26779,48646,Metellus,80621.0,Lowell Gilmore,12.0
26780,48646,The Lion,4963.0,Woody Strode,13.0
26781,48646,Soldier (uncredited),8260.0,Strother Martin,14.0
26782,85621,Rudolf,30737.0,Bolek Polívka,0.0
26783,85621,Jozefína,142476.0,Vica Kerekes,2.0
26784,85621,Marta,144325.0,Simona Stašová,3.0
26785,85621,Alica,932438.0,Petra Hřebíčková,4.0
26786,85621,,1358048.0,Berenika Kohoutová,5.0
26787,85621,Ondrej,47836.0,Jiří Macháček,6.0
26788,68752,Guenther X,2228.0,Sean Penn,0.0
26789,68752,Herbert J. Stern,8349.0,Martin Sheen,1.0
26790,68752,Bernard Hellring,21520.0,Sam Wanamaker,2.0
26791,68752,Marsha Stern,153912.0,Cristine Rose,3.0
26792,68752,Helmut Thiele,5233.0,Heinz Hoenig,4.0
26793,68752,Uri Andreyev,22664.0,Jürgen Heinrich,5.0
26794,68752,Judah Best,116579.0,Max Gail,6.0
26795,68752,Sigrid Radke,49104.0,Jutta Speidel,7.0
26796,25154,Jon Gribble,7399.0,Ben Stiller,0.0
26797,25154,Meg Brickman,84223.0,Anna Kendrick,1.0
26798,25154,Marc Pease,17881.0,Jason Schwartzman,2.0
26799,25154,Gerry,88597.0,Jay Paulson,3.0
26800,25154,,1215021.0,Cullen Moss,4.0
26801,73336,Laura Riskin,12851.0,Ally Sheedy,0.0
26802,73336,Randy Riskin,162901.0,Stephen Caffrey,1.0
26803,73336,Clint Goodman,21561.0,Tim Matheson,2.0
26804,73336,Embalmer,6580.0,Brian Libby,3.0
26805,73336,Roxanne,156124.0,Tracey Needham,4.0
26806,73563,Whitney Brown,61831.0,Sammi Hanratty,0.0
26807,73563,Joan Brown,15110.0,Brooke Shields,1.0
26808,73563,Henry Brown,18992.0,Aidan Quinn,2.0
26809,73563,Dusty Brown,10823.0,Kris Kristofferson,3.0
26810,73563,Lily,1039011.0,Natalia Dyer,4.0
26811,73563,Ben,61257.0,Slade Pearce,5.0
26812,73563,Alicia,118593.0,Anna Colwell,6.0
26813,73563,Clerk,65827.0,Keith David,7.0
26814,73563,Annie,109868.0,Morgan Saylor,8.0
26815,105583,Herself,1013947.0,Jane Brakhage,0.0
26816,105583,Himself,563461.0,Stan Brakhage,1.0
26817,105583,Herself,1704439.0,Pola Chapelle,2.0
26818,105583,Herself,1095408.0,Storm De Hirsch,3.0
26819,105583,Himself,11572.0,Carl Theodor Dreyer,4.0
26820,105583,Himself,110589.0,Allen Ginsberg,5.0
26821,105583,Himself,1092235.0,Jerome Hill,6.0
